reltime,datetime,iSensor,confidence,heart_rate
432.641,2024/06/13 11:37:23.1609,3,1.0,65.0
432.688,2024/06/13 11:37:23.2079,5,1.0,66.0
432.887,2024/06/13 11:37:23.4069,3,1.0,65.0
432.933,2024/06/13 11:37:23.4529,5,1.0,66.0
433.133,2024/06/13 11:37:23.6529,3,1.0,65.0
433.18,2024/06/13 11:37:23.6999,5,1.0,66.0
433.38,2024/06/13 11:37:23.8999,3,1.0,65.0
433.427,2024/06/13 11:37:23.9469,5,1.0,66.0
433.626,2024/06/13 11:37:24.1459,3,1.0,65.0
433.672,2024/06/13 11:37:24.1919,5,1.0,65.0
433.873,2024/06/13 11:37:24.3929,3,1.0,65.0
433.919,2024/06/13 11:37:24.4389,5,1.0,65.0
434.118,2024/06/13 11:37:24.6379,3,1.0,65.0
434.165,2024/06/13 11:37:24.6849,5,1.0,65.0
434.365,2024/06/13 11:37:24.8849,3,1.0,65.0
434.412,2024/06/13 11:37:24.9319,5,1.0,65.0
434.611,2024/06/13 11:37:25.1309,3,1.0,65.0
434.657,2024/06/13 11:37:25.1769,5,1.0,65.0
434.858,2024/06/13 11:37:25.3779,3,1.0,65.0
434.904,2024/06/13 11:37:25.4239,5,1.0,65.0
435.104,2024/06/13 11:37:25.6239,3,1.0,65.0
435.151,2024/06/13 11:37:25.6709,5,1.0,65.0
435.35,2024/06/13 11:37:25.8699,3,1.0,65.0
435.396,2024/06/13 11:37:25.9159,5,1.0,65.0
435.596,2024/06/13 11:37:26.1159,3,1.0,65.0
435.643,2024/06/13 11:37:26.1629,5,1.0,65.0
435.842,2024/06/13 11:37:26.3619,3,1.0,65.0
435.889,2024/06/13 11:37:26.4089,5,1.0,65.0
436.088,2024/06/13 11:37:26.6079,3,1.0,65.0
436.135,2024/06/13 11:37:26.6549,5,1.0,65.0
436.335,2024/06/13 11:37:26.8549,3,1.0,65.0
436.381,2024/06/13 11:37:26.9009,5,1.0,65.0
436.581,2024/06/13 11:37:27.1009,3,1.0,65.0
436.628,2024/06/13 11:37:27.1479,5,1.0,64.0
436.827,2024/06/13 11:37:27.3469,3,1.0,65.0
436.874,2024/06/13 11:37:27.3939,5,1.0,64.0
437.074,2024/06/13 11:37:27.5939,3,1.0,65.0
437.12,2024/06/13 11:37:27.6399,5,1.0,64.0
437.32,2024/06/13 11:37:27.8399,3,1.0,65.0
437.567,2024/06/13 11:37:28.0869,3,1.0,65.0
437.613,2024/06/13 11:37:28.1329,5,1.0,64.0
437.812,2024/06/13 11:37:28.3319,3,1.0,65.0
437.859,2024/06/13 11:37:28.3789,5,1.0,64.0
438.059,2024/06/13 11:37:28.5789,3,1.0,65.0
438.305,2024/06/13 11:37:28.8249,3,1.0,65.0
438.353,2024/06/13 11:37:28.8729,5,1.0,64.0
438.551,2024/06/13 11:37:29.0709,3,1.0,65.0
438.597,2024/06/13 11:37:29.1169,5,1.0,63.0
438.797,2024/06/13 11:37:29.3169,3,1.0,65.0
438.844,2024/06/13 11:37:29.3639,5,1.0,63.0
439.044,2024/06/13 11:37:29.5639,3,1.0,65.0
439.09,2024/06/13 11:37:29.6099,5,1.0,63.0
439.29,2024/06/13 11:37:29.8099,3,1.0,65.0
439.337,2024/06/13 11:37:29.8569,5,1.0,63.0
439.783,2024/06/13 11:37:30.3029,3,1.0,65.0
439.829,2024/06/13 11:37:30.3489,5,1.0,63.0
440.029,2024/06/13 11:37:30.5489,3,1.0,65.0
440.076,2024/06/13 11:37:30.5959,5,1.0,63.0
440.276,2024/06/13 11:37:30.7959,3,1.0,65.0
440.322,2024/06/13 11:37:30.8419,5,1.0,63.0
440.522,2024/06/13 11:37:31.0419,3,1.0,65.0
440.569,2024/06/13 11:37:31.0889,5,1.0,63.0
440.768,2024/06/13 11:37:31.2879,3,1.0,65.0
440.815,2024/06/13 11:37:31.3349,5,1.0,63.0
441.014,2024/06/13 11:37:31.5339,3,1.0,65.0
441.061,2024/06/13 11:37:31.5809,5,1.0,63.0
441.26,2024/06/13 11:37:31.7799,3,1.0,65.0
441.307,2024/06/13 11:37:31.8269,5,1.0,63.0
441.507,2024/06/13 11:37:32.0269,3,1.0,65.0
441.553,2024/06/13 11:37:32.0729,5,1.0,63.0
441.753,2024/06/13 11:37:32.2729,3,1.0,65.0
441.8,2024/06/13 11:37:32.3199,5,1.0,63.0
441.999,2024/06/13 11:37:32.5189,3,1.0,64.0
442.046,2024/06/13 11:37:32.5659,5,1.0,63.0
442.246,2024/06/13 11:37:32.7659,3,1.0,64.0
442.292,2024/06/13 11:37:32.8119,5,1.0,63.0
442.491,2024/06/13 11:37:33.0109,3,1.0,64.0
442.539,2024/06/13 11:37:33.0589,5,1.0,64.0
442.738,2024/06/13 11:37:33.2579,3,1.0,64.0
442.784,2024/06/13 11:37:33.3039,5,1.0,64.0
442.984,2024/06/13 11:37:33.5039,3,1.0,64.0
443.031,2024/06/13 11:37:33.5509,5,1.0,64.0
443.231,2024/06/13 11:37:33.7509,3,1.0,64.0
443.277,2024/06/13 11:37:33.7969,5,1.0,64.0
443.477,2024/06/13 11:37:33.9969,3,1.0,64.0
443.523,2024/06/13 11:37:34.0429,5,1.0,64.0
443.723,2024/06/13 11:37:34.2429,3,1.0,64.0
443.77,2024/06/13 11:37:34.2899,5,1.0,64.0
443.969,2024/06/13 11:37:34.4889,3,1.0,64.0
444.016,2024/06/13 11:37:34.5359,5,1.0,64.0
444.216,2024/06/13 11:37:34.7359,3,1.0,64.0
444.263,2024/06/13 11:37:34.7829,5,1.0,64.0
444.461,2024/06/13 11:37:34.9809,3,1.0,64.0
444.508,2024/06/13 11:37:35.0279,5,1.0,64.0
444.708,2024/06/13 11:37:35.2279,3,1.0,64.0
444.755,2024/06/13 11:37:35.2749,5,1.0,64.0
444.954,2024/06/13 11:37:35.4739,3,1.0,64.0
445.001,2024/06/13 11:37:35.5209,5,1.0,64.0
445.2,2024/06/13 11:37:35.7199,3,1.0,64.0
445.247,2024/06/13 11:37:35.7669,5,1.0,64.0
445.447,2024/06/13 11:37:35.9669,3,1.0,64.0
445.493,2024/06/13 11:37:36.0129,5,1.0,64.0
445.693,2024/06/13 11:37:36.2129,3,1.0,64.0
445.74,2024/06/13 11:37:36.2599,5,1.0,64.0
445.94,2024/06/13 11:37:36.4599,3,1.0,64.0
445.987,2024/06/13 11:37:36.5069,5,1.0,64.0
446.186,2024/06/13 11:37:36.7059,3,1.0,64.0
446.232,2024/06/13 11:37:36.7519,5,1.0,64.0
446.432,2024/06/13 11:37:36.9519,3,1.0,64.0
446.479,2024/06/13 11:37:36.9989,5,1.0,64.0
446.679,2024/06/13 11:37:37.1989,3,1.0,64.0
446.725,2024/06/13 11:37:37.2449,5,1.0,64.0
446.924,2024/06/13 11:37:37.4439,3,1.0,64.0
446.972,2024/06/13 11:37:37.4919,5,1.0,64.0
447.171,2024/06/13 11:37:37.6909,3,1.0,64.0
447.217,2024/06/13 11:37:37.7369,5,1.0,64.0
447.418,2024/06/13 11:37:37.9379,3,1.0,64.0
447.663,2024/06/13 11:37:38.1829,3,1.0,64.0
447.71,2024/06/13 11:37:38.2299,5,1.0,64.0
447.909,2024/06/13 11:37:38.4289,3,1.0,64.0
447.956,2024/06/13 11:37:38.4759,5,1.0,63.0
448.156,2024/06/13 11:37:38.6759,3,1.0,64.0
448.203,2024/06/13 11:37:38.7229,5,1.0,63.0
448.402,2024/06/13 11:37:38.9219,3,1.0,64.0
448.449,2024/06/13 11:37:38.9689,5,1.0,63.0
448.648,2024/06/13 11:37:39.1679,3,1.0,64.0
448.695,2024/06/13 11:37:39.2149,5,1.0,63.0
448.895,2024/06/13 11:37:39.4149,3,1.0,64.0
448.942,2024/06/13 11:37:39.4619,5,1.0,63.0
449.141,2024/06/13 11:37:39.6609,3,1.0,65.0
449.188,2024/06/13 11:37:39.7079,5,1.0,63.0
449.387,2024/06/13 11:37:39.9069,3,1.0,65.0
449.434,2024/06/13 11:37:39.9539,5,1.0,63.0
449.633,2024/06/13 11:37:40.1529,3,1.0,65.0
449.88,2024/06/13 11:37:40.3999,3,1.0,65.0
449.927,2024/06/13 11:37:40.4469,5,1.0,63.0
450.126,2024/06/13 11:37:40.6459,3,1.0,65.0
450.173,2024/06/13 11:37:40.6929,5,1.0,63.0
450.373,2024/06/13 11:37:40.8929,3,1.0,65.0
450.419,2024/06/13 11:37:40.9389,5,1.0,63.0
450.665,2024/06/13 11:37:41.1849,5,1.0,63.0
450.865,2024/06/13 11:37:41.3849,3,1.0,65.0
450.912,2024/06/13 11:37:41.4319,5,1.0,63.0
451.111,2024/06/13 11:37:41.6309,3,1.0,65.0
451.158,2024/06/13 11:37:41.6779,5,1.0,63.0
451.357,2024/06/13 11:37:41.8769,3,1.0,65.0
451.404,2024/06/13 11:37:41.9239,5,1.0,63.0
451.603,2024/06/13 11:37:42.1229,3,1.0,65.0
451.65,2024/06/13 11:37:42.1699,5,1.0,63.0
451.85,2024/06/13 11:37:42.3699,3,1.0,65.0
451.897,2024/06/13 11:37:42.4169,5,1.0,63.0
452.096,2024/06/13 11:37:42.6159,3,1.0,65.0
452.143,2024/06/13 11:37:42.6629,5,1.0,63.0
452.343,2024/06/13 11:37:42.8629,3,1.0,65.0
452.39,2024/06/13 11:37:42.9099,5,1.0,63.0
452.589,2024/06/13 11:37:43.1089,3,1.0,65.0
452.635,2024/06/13 11:37:43.1549,5,1.0,64.0
452.836,2024/06/13 11:37:43.3559,3,1.0,66.0
452.882,2024/06/13 11:37:43.4019,5,1.0,64.0
453.081,2024/06/13 11:37:43.6009,3,1.0,66.0
453.129,2024/06/13 11:37:43.6489,5,1.0,64.0
453.328,2024/06/13 11:37:43.8479,3,1.0,66.0
453.374,2024/06/13 11:37:43.8939,5,1.0,64.0
453.574,2024/06/13 11:37:44.0939,3,1.0,66.0
453.62,2024/06/13 11:37:44.1399,5,1.0,64.0
453.821,2024/06/13 11:37:44.3409,3,1.0,65.0
453.867,2024/06/13 11:37:44.3869,5,1.0,64.0
454.312,2024/06/13 11:37:44.8319,3,1.0,65.0
454.36,2024/06/13 11:37:44.8799,5,1.0,64.0
454.559,2024/06/13 11:37:45.0789,3,1.0,65.0
454.606,2024/06/13 11:37:45.1259,5,1.0,65.0
454.806,2024/06/13 11:37:45.3259,3,1.0,65.0
454.852,2024/06/13 11:37:45.3719,5,1.0,65.0
455.052,2024/06/13 11:37:45.5719,3,1.0,65.0
455.098,2024/06/13 11:37:45.6179,5,1.0,65.0
455.297,2024/06/13 11:37:45.8169,3,1.0,65.0
455.345,2024/06/13 11:37:45.8649,5,1.0,65.0
455.544,2024/06/13 11:37:46.0639,3,1.0,66.0
455.591,2024/06/13 11:37:46.1109,5,1.0,65.0
455.791,2024/06/13 11:37:46.3109,3,1.0,66.0
455.837,2024/06/13 11:37:46.3569,5,1.0,65.0
456.037,2024/06/13 11:37:46.5569,3,1.0,66.0
456.084,2024/06/13 11:37:46.6039,5,1.0,65.0
456.283,2024/06/13 11:37:46.8029,3,1.0,66.0
456.33,2024/06/13 11:37:46.8499,5,1.0,65.0
456.529,2024/06/13 11:37:47.0489,3,1.0,65.0
456.576,2024/06/13 11:37:47.0959,5,1.0,66.0
456.776,2024/06/13 11:37:47.2959,3,1.0,65.0
456.822,2024/06/13 11:37:47.3419,5,1.0,66.0
457.022,2024/06/13 11:37:47.5419,3,1.0,65.0
457.069,2024/06/13 11:37:47.5889,5,1.0,66.0
457.268,2024/06/13 11:37:47.7879,3,1.0,65.0
457.315,2024/06/13 11:37:47.8349,5,1.0,66.0
457.514,2024/06/13 11:37:48.0339,3,1.0,65.0
457.561,2024/06/13 11:37:48.0809,5,1.0,66.0
457.76,2024/06/13 11:37:48.2799,3,1.0,65.0
457.807,2024/06/13 11:37:48.3269,5,1.0,66.0
458.007,2024/06/13 11:37:48.5269,3,1.0,65.0
458.054,2024/06/13 11:37:48.5739,5,1.0,66.0
458.254,2024/06/13 11:37:48.7739,3,1.0,66.0
458.3,2024/06/13 11:37:48.8199,5,1.0,66.0
458.5,2024/06/13 11:37:49.0199,3,1.0,66.0
458.547,2024/06/13 11:37:49.0669,5,1.0,66.0
458.745,2024/06/13 11:37:49.2649,3,1.0,66.0
458.792,2024/06/13 11:37:49.3119,5,1.0,66.0
458.992,2024/06/13 11:37:49.5119,3,1.0,66.0
459.039,2024/06/13 11:37:49.5589,5,1.0,66.0
459.238,2024/06/13 11:37:49.7579,3,1.0,66.0
459.285,2024/06/13 11:37:49.8049,5,1.0,66.0
459.484,2024/06/13 11:37:50.0039,3,1.0,66.0
459.532,2024/06/13 11:37:50.0519,5,1.0,66.0
459.731,2024/06/13 11:37:50.2509,3,1.0,66.0
459.777,2024/06/13 11:37:50.2969,5,1.0,66.0
459.977,2024/06/13 11:37:50.4969,3,1.0,66.0
460.024,2024/06/13 11:37:50.5439,5,1.0,66.0
460.223,2024/06/13 11:37:50.7429,3,1.0,66.0
460.27,2024/06/13 11:37:50.7899,5,1.0,66.0
460.47,2024/06/13 11:37:50.9899,3,1.0,66.0
460.516,2024/06/13 11:37:51.0359,5,1.0,65.0
460.716,2024/06/13 11:37:51.2359,3,1.0,66.0
460.762,2024/06/13 11:37:51.2819,5,1.0,65.0
460.962,2024/06/13 11:37:51.4819,3,1.0,66.0
461.009,2024/06/13 11:37:51.5289,5,1.0,65.0
461.208,2024/06/13 11:37:51.7279,3,1.0,66.0
461.256,2024/06/13 11:37:51.7759,5,1.0,65.0
461.502,2024/06/13 11:37:52.0219,5,1.0,65.0
461.702,2024/06/13 11:37:52.2219,3,1.0,66.0
461.748,2024/06/13 11:37:52.2679,5,1.0,65.0
461.947,2024/06/13 11:37:52.4669,3,1.0,67.0
461.994,2024/06/13 11:37:52.5139,5,1.0,65.0
462.194,2024/06/13 11:37:52.7139,3,1.0,67.0
462.24,2024/06/13 11:37:52.7599,5,1.0,65.0
462.44,2024/06/13 11:37:52.9599,3,1.0,67.0
462.486,2024/06/13 11:37:53.0059,5,1.0,65.0
462.686,2024/06/13 11:37:53.2059,3,1.0,67.0
462.733,2024/06/13 11:37:53.2529,5,1.0,65.0
462.932,2024/06/13 11:37:53.4519,3,1.0,67.0
462.98,2024/06/13 11:37:53.4999,5,1.0,65.0
463.179,2024/06/13 11:37:53.6989,3,1.0,67.0
463.425,2024/06/13 11:37:53.9449,3,1.0,67.0
463.671,2024/06/13 11:37:54.1909,3,1.0,67.0
463.718,2024/06/13 11:37:54.2379,5,1.0,65.0
463.917,2024/06/13 11:37:54.4369,3,1.0,67.0
463.964,2024/06/13 11:37:54.4839,5,1.0,65.0
464.163,2024/06/13 11:37:54.6829,3,1.0,67.0
464.21,2024/06/13 11:37:54.7299,5,1.0,65.0
464.41,2024/06/13 11:37:54.9299,3,1.0,67.0
464.457,2024/06/13 11:37:54.9769,5,1.0,65.0
464.656,2024/06/13 11:37:55.1759,3,1.0,67.0
464.704,2024/06/13 11:37:55.2239,5,1.0,66.0
464.902,2024/06/13 11:37:55.4219,3,1.0,67.0
464.95,2024/06/13 11:37:55.4699,5,1.0,66.0
465.149,2024/06/13 11:37:55.6689,3,1.0,67.0
465.196,2024/06/13 11:37:55.7159,5,1.0,66.0
465.395,2024/06/13 11:37:55.9149,3,1.0,67.0
465.442,2024/06/13 11:37:55.9619,5,1.0,66.0
465.642,2024/06/13 11:37:56.1619,3,1.0,67.0
465.689,2024/06/13 11:37:56.2089,5,1.0,66.0
465.888,2024/06/13 11:37:56.4079,3,1.0,67.0
465.935,2024/06/13 11:37:56.4549,5,1.0,66.0
466.134,2024/06/13 11:37:56.6539,3,1.0,67.0
466.181,2024/06/13 11:37:56.7009,5,1.0,66.0
466.38,2024/06/13 11:37:56.8999,3,1.0,67.0
466.627,2024/06/13 11:37:57.1469,3,1.0,66.0
466.673,2024/06/13 11:37:57.1929,5,1.0,66.0
466.873,2024/06/13 11:37:57.3929,3,1.0,66.0
466.919,2024/06/13 11:37:57.4389,5,1.0,66.0
467.119,2024/06/13 11:37:57.6389,3,1.0,66.0
467.166,2024/06/13 11:37:57.6859,5,1.0,66.0
467.365,2024/06/13 11:37:57.8849,3,1.0,66.0
467.412,2024/06/13 11:37:57.9319,5,1.0,66.0
467.611,2024/06/13 11:37:58.1309,3,1.0,66.0
467.658,2024/06/13 11:37:58.1779,5,1.0,66.0
467.858,2024/06/13 11:37:58.3779,3,1.0,66.0
467.905,2024/06/13 11:37:58.4249,5,1.0,66.0
468.104,2024/06/13 11:37:58.6239,3,1.0,66.0
468.35,2024/06/13 11:37:58.8699,3,1.0,66.0
468.398,2024/06/13 11:37:58.9179,5,1.0,66.0
468.597,2024/06/13 11:37:59.1169,3,1.0,65.0
468.843,2024/06/13 11:37:59.3629,3,1.0,65.0
468.889,2024/06/13 11:37:59.4089,5,1.0,66.0
469.089,2024/06/13 11:37:59.6089,3,1.0,65.0
469.137,2024/06/13 11:37:59.6569,5,1.0,66.0
469.335,2024/06/13 11:37:59.8549,3,1.0,65.0
469.581,2024/06/13 11:38:00.1009,3,1.0,65.0
469.628,2024/06/13 11:38:00.1479,5,1.0,66.0
469.828,2024/06/13 11:38:00.3479,3,1.0,65.0
469.876,2024/06/13 11:38:00.3959,5,1.0,66.0
470.074,2024/06/13 11:38:00.5939,3,1.0,65.0
470.321,2024/06/13 11:38:00.8409,3,1.0,65.0
470.367,2024/06/13 11:38:00.8869,5,1.0,66.0
470.567,2024/06/13 11:38:01.0869,3,1.0,64.0
470.613,2024/06/13 11:38:01.1329,5,1.0,66.0
470.813,2024/06/13 11:38:01.3329,3,1.0,64.0
470.86,2024/06/13 11:38:01.3799,5,1.0,66.0
471.107,2024/06/13 11:38:01.6269,5,1.0,66.0
471.305,2024/06/13 11:38:01.8249,3,1.0,64.0
471.352,2024/06/13 11:38:01.8719,5,1.0,66.0
471.599,2024/06/13 11:38:02.1189,5,1.0,64.0
471.798,2024/06/13 11:38:02.3179,3,1.0,64.0
471.846,2024/06/13 11:38:02.3659,5,1.0,64.0
472.044,2024/06/13 11:38:02.5639,3,1.0,64.0
472.092,2024/06/13 11:38:02.6119,5,1.0,64.0
472.291,2024/06/13 11:38:02.8109,3,1.0,64.0
472.337,2024/06/13 11:38:02.8569,5,1.0,64.0
472.537,2024/06/13 11:38:03.0569,3,1.0,64.0
472.584,2024/06/13 11:38:03.1039,5,1.0,63.0
472.783,2024/06/13 11:38:03.3029,3,1.0,64.0
472.831,2024/06/13 11:38:03.3509,5,1.0,63.0
473.03,2024/06/13 11:38:03.5499,3,1.0,64.0
473.275,2024/06/13 11:38:03.7949,3,1.0,64.0
473.322,2024/06/13 11:38:03.8419,5,1.0,63.0
473.522,2024/06/13 11:38:04.0419,3,1.0,64.0
473.569,2024/06/13 11:38:04.0889,5,1.0,63.0
473.768,2024/06/13 11:38:04.2879,3,1.0,64.0
473.816,2024/06/13 11:38:04.3359,5,1.0,63.0
474.014,2024/06/13 11:38:04.5339,3,1.0,64.0
474.062,2024/06/13 11:38:04.5819,5,1.0,63.0
474.261,2024/06/13 11:38:04.7809,3,1.0,64.0
474.308,2024/06/13 11:38:04.8279,5,1.0,63.0
474.507,2024/06/13 11:38:05.0269,3,1.0,64.0
474.554,2024/06/13 11:38:05.0739,5,1.0,62.0
474.753,2024/06/13 11:38:05.2729,3,1.0,64.0
474.801,2024/06/13 11:38:05.3209,5,1.0,62.0
475.0,2024/06/13 11:38:05.5199,3,1.0,64.0
475.047,2024/06/13 11:38:05.5669,5,1.0,62.0
475.245,2024/06/13 11:38:05.7649,3,1.0,64.0
475.293,2024/06/13 11:38:05.8129,5,1.0,62.0
475.493,2024/06/13 11:38:06.0129,3,1.0,63.0
475.539,2024/06/13 11:38:06.0589,5,1.0,61.0
475.738,2024/06/13 11:38:06.2579,3,1.0,63.0
475.985,2024/06/13 11:38:06.5049,3,1.0,63.0
476.032,2024/06/13 11:38:06.5519,5,1.0,61.0
476.231,2024/06/13 11:38:06.7509,3,1.0,63.0
476.278,2024/06/13 11:38:06.7979,5,1.0,61.0
476.478,2024/06/13 11:38:06.9979,3,1.0,63.0
476.524,2024/06/13 11:38:07.0439,5,1.0,60.0
476.723,2024/06/13 11:38:07.2429,3,1.0,63.0
476.771,2024/06/13 11:38:07.2909,5,1.0,60.0
476.97,2024/06/13 11:38:07.4899,3,1.0,63.0
477.017,2024/06/13 11:38:07.5369,5,1.0,60.0
477.216,2024/06/13 11:38:07.7359,3,1.0,63.0
477.263,2024/06/13 11:38:07.7829,5,1.0,60.0
477.462,2024/06/13 11:38:07.9819,3,1.0,62.0
477.51,2024/06/13 11:38:08.0299,5,1.0,60.0
477.709,2024/06/13 11:38:08.2289,3,1.0,62.0
477.756,2024/06/13 11:38:08.2759,5,1.0,60.0
477.955,2024/06/13 11:38:08.4749,3,1.0,62.0
478.002,2024/06/13 11:38:08.5219,5,1.0,60.0
478.201,2024/06/13 11:38:08.7209,3,1.0,62.0
478.248,2024/06/13 11:38:08.7679,5,1.0,60.0
478.448,2024/06/13 11:38:08.9679,3,1.0,61.0
478.495,2024/06/13 11:38:09.0149,5,1.0,60.0
478.694,2024/06/13 11:38:09.2139,3,1.0,61.0
478.939,2024/06/13 11:38:09.4589,3,1.0,61.0
478.988,2024/06/13 11:38:09.5079,5,1.0,60.0
479.186,2024/06/13 11:38:09.7059,3,1.0,61.0
479.236,2024/06/13 11:38:09.7559,5,1.0,60.0
479.433,2024/06/13 11:38:09.9529,3,1.0,60.0
479.678,2024/06/13 11:38:10.1979,3,1.0,60.0
479.726,2024/06/13 11:38:10.2459,5,1.0,60.0
479.925,2024/06/13 11:38:10.4449,3,1.0,60.0
479.972,2024/06/13 11:38:10.4919,5,1.0,60.0
480.171,2024/06/13 11:38:10.6909,3,1.0,60.0
480.218,2024/06/13 11:38:10.7379,5,1.0,60.0
480.418,2024/06/13 11:38:10.9379,3,1.0,60.0
480.465,2024/06/13 11:38:10.9849,5,1.0,60.0
480.664,2024/06/13 11:38:11.1839,3,1.0,60.0
480.711,2024/06/13 11:38:11.2309,5,1.0,60.0
480.91,2024/06/13 11:38:11.4299,3,1.0,60.0
480.958,2024/06/13 11:38:11.4779,5,1.0,60.0
481.157,2024/06/13 11:38:11.6769,3,1.0,60.0
481.204,2024/06/13 11:38:11.7239,5,1.0,60.0
481.402,2024/06/13 11:38:11.9219,3,1.0,59.0
481.45,2024/06/13 11:38:11.9699,5,1.0,60.0
481.649,2024/06/13 11:38:12.1689,3,1.0,59.0
481.696,2024/06/13 11:38:12.2159,5,1.0,60.0
481.895,2024/06/13 11:38:12.4149,3,1.0,59.0
481.942,2024/06/13 11:38:12.4619,5,1.0,60.0
482.141,2024/06/13 11:38:12.6609,3,1.0,59.0
482.188,2024/06/13 11:38:12.7079,5,1.0,60.0
482.435,2024/06/13 11:38:12.9549,5,1.0,60.0
482.634,2024/06/13 11:38:13.1539,3,1.0,60.0
482.681,2024/06/13 11:38:13.2009,5,1.0,60.0
482.88,2024/06/13 11:38:13.3999,3,1.0,60.0
482.928,2024/06/13 11:38:13.4479,5,1.0,60.0
483.127,2024/06/13 11:38:13.6469,3,1.0,60.0
483.174,2024/06/13 11:38:13.6939,5,1.0,60.0
483.372,2024/06/13 11:38:13.8919,3,1.0,60.0
483.42,2024/06/13 11:38:13.9399,5,1.0,60.0
483.62,2024/06/13 11:38:14.1399,3,1.0,60.0
483.666,2024/06/13 11:38:14.1859,5,1.0,60.0
483.865,2024/06/13 11:38:14.3849,3,1.0,60.0
483.912,2024/06/13 11:38:14.4319,5,1.0,60.0
484.111,2024/06/13 11:38:14.6309,3,1.0,60.0
484.159,2024/06/13 11:38:14.6789,5,1.0,60.0
484.358,2024/06/13 11:38:14.8779,3,1.0,60.0
484.406,2024/06/13 11:38:14.9259,5,1.0,60.0
484.605,2024/06/13 11:38:15.1249,3,1.0,59.0
484.652,2024/06/13 11:38:15.1719,5,1.0,60.0
484.851,2024/06/13 11:38:15.3709,3,1.0,59.0
484.898,2024/06/13 11:38:15.4179,5,1.0,60.0
485.097,2024/06/13 11:38:15.6169,3,1.0,59.0
485.144,2024/06/13 11:38:15.6639,5,1.0,60.0
485.343,2024/06/13 11:38:15.8629,3,1.0,59.0
485.39,2024/06/13 11:38:15.9099,5,1.0,60.0
485.589,2024/06/13 11:38:16.1089,3,1.0,59.0
485.636,2024/06/13 11:38:16.1559,5,1.0,60.0
485.835,2024/06/13 11:38:16.3549,3,1.0,59.0
485.882,2024/06/13 11:38:16.4019,5,1.0,60.0
486.082,2024/06/13 11:38:16.6019,3,1.0,59.0
486.129,2024/06/13 11:38:16.6489,5,1.0,60.0
486.329,2024/06/13 11:38:16.8489,3,1.0,59.0
486.375,2024/06/13 11:38:16.8949,5,1.0,60.0
486.574,2024/06/13 11:38:17.0939,3,1.0,59.0
486.622,2024/06/13 11:38:17.1419,5,1.0,60.0
486.821,2024/06/13 11:38:17.3409,3,1.0,59.0
486.868,2024/06/13 11:38:17.3879,5,1.0,60.0
487.067,2024/06/13 11:38:17.5869,3,1.0,59.0
487.114,2024/06/13 11:38:17.6339,5,1.0,60.0
487.313,2024/06/13 11:38:17.8329,3,1.0,59.0
487.559,2024/06/13 11:38:18.0789,3,1.0,59.0
487.607,2024/06/13 11:38:18.1269,5,1.0,60.0
487.806,2024/06/13 11:38:18.3259,3,1.0,59.0
487.853,2024/06/13 11:38:18.3729,5,1.0,60.0
488.052,2024/06/13 11:38:18.5719,3,1.0,59.0
488.099,2024/06/13 11:38:18.6189,5,1.0,60.0
488.298,2024/06/13 11:38:18.8179,3,1.0,59.0
488.345,2024/06/13 11:38:18.8649,5,1.0,60.0
488.544,2024/06/13 11:38:19.0639,3,1.0,59.0
488.592,2024/06/13 11:38:19.1119,5,1.0,60.0
488.79,2024/06/13 11:38:19.3099,3,1.0,59.0
488.839,2024/06/13 11:38:19.3589,5,1.0,60.0
489.037,2024/06/13 11:38:19.5569,3,1.0,60.0
489.084,2024/06/13 11:38:19.6039,5,1.0,60.0
489.283,2024/06/13 11:38:19.8029,3,1.0,60.0
489.529,2024/06/13 11:38:20.0489,3,1.0,60.0
489.577,2024/06/13 11:38:20.0969,5,1.0,60.0
489.775,2024/06/13 11:38:20.2949,3,1.0,60.0
489.823,2024/06/13 11:38:20.3429,5,1.0,60.0
490.022,2024/06/13 11:38:20.5419,3,1.0,60.0
490.07,2024/06/13 11:38:20.5899,5,1.0,60.0
490.269,2024/06/13 11:38:20.7889,3,1.0,60.0
490.316,2024/06/13 11:38:20.8359,5,1.0,60.0
490.515,2024/06/13 11:38:21.0349,3,1.0,60.0
490.562,2024/06/13 11:38:21.0819,5,1.0,60.0
490.761,2024/06/13 11:38:21.2809,3,1.0,60.0
490.809,2024/06/13 11:38:21.3289,5,1.0,60.0
491.007,2024/06/13 11:38:21.5269,3,1.0,61.0
491.055,2024/06/13 11:38:21.5749,5,1.0,60.0
491.253,2024/06/13 11:38:21.7729,3,1.0,61.0
491.499,2024/06/13 11:38:22.0189,3,1.0,61.0
491.549,2024/06/13 11:38:22.0689,5,1.0,60.0
491.746,2024/06/13 11:38:22.2659,3,1.0,61.0
491.793,2024/06/13 11:38:22.3129,5,1.0,60.0
491.992,2024/06/13 11:38:22.5119,3,1.0,62.0
492.039,2024/06/13 11:38:22.5589,5,1.0,60.0
492.238,2024/06/13 11:38:22.7579,3,1.0,62.0
492.286,2024/06/13 11:38:22.8059,5,1.0,60.0
492.731,2024/06/13 11:38:23.2509,3,1.0,62.0
492.778,2024/06/13 11:38:23.2979,5,1.0,60.0
492.977,2024/06/13 11:38:23.4969,3,1.0,62.0
493.224,2024/06/13 11:38:23.7439,3,1.0,62.0
493.271,2024/06/13 11:38:23.7909,5,1.0,60.0
493.518,2024/06/13 11:38:24.0379,5,1.0,60.0
